file,line,quoted_sentence,classification,action_taken
content/tankless-water-heaters/tankless-water-heater-guide.mdx,287,"**""Tankless heaters need no maintenance.""** Wrong. Without annual descaling, mineral buildup can destroy a $2,000 unit in 5–7 years instead of the expected 20.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/tankless-water-heater-guide.mdx,298,"- **Federal 25C credit expired** for installs after Dec 31, 2025 (OBBBA); for 2026, check IRA HEAR (income-qualified, up to $1,750) and HOMES (performance-based) plus state/utility rebates",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/tankless-water-heater-guide.mdx,316,"answer: ""Total installed costs in 2026 range from $1,100–$1,500 for a basic electric point-of-use unit to $3,000–$6,000 for a whole-home gas condensing system. The unit itself is 30–50% of the total cost; the rest covers labor, gas line upgrades, venting, electrical work, and permits. The federal 25",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/tankless-water-heater-guide.mdx,320,"answer: ""For most homeowners, yes — especially if your current tank is failing, you're building new, or you qualify for 2026 rebates (IRA HEAR for income-qualified households, up to $1,750 for water heaters; HOMES for all incomes; plus state/utility rebates — the federal 25C credit expired Dec 31, 2",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/best-tankless-gas-water-heaters.mdx,77,"[""2"", ""Noritz EZ111"", ""199,900"", ""0.97"", ""5.3"", ""PVC/CPVC"", ""Both"", ""12 yr"", ""$1,700–$2,000""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/best-tankless-gas-water-heaters.mdx,104,"The NPE-2 240S is Navien's second-generation flagship. The dual stainless-steel heat exchangers resist corrosion from both combustion gases and hot water, unlike single-exchanger designs that can develop pinhole leaks. The 0.96 UEF is verified by AHRI testing and qualified under the federal Section ",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/best-tankless-gas-water-heaters.mdx,110,"**Real-world example:** A family of 5 in Portland, OR (groundwater 48°F, 72°F rise needed) replaced a 50-gallon tank. The NPE-2 240S delivers 5.4 GPM — enough for two showers and a kitchen faucet simultaneously. Annual gas bill dropped from $410 to $275. Payback on the $3,800 install: 8.2 years, or ",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/best-tankless-gas-water-heaters.mdx,157,"**Non-condensing trade-off:** The $400–$800 saved on the unit is partially offset by $200–$500 more expensive stainless steel venting AND the loss of the IRA tax credit (requires UEF ≥ 0.95). A condensing Navien NPE-2 180S at $1,500 with a $450 tax credit nets to $1,050 — barely more than a non-cond",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/best-tankless-gas-water-heaters.mdx,183,"For homes needing more than 5.5 GPM at high temperature rises, two units in parallel are the standard solution. Each unit handles a portion of the demand, with a manifold distributing flow. Installation adds $1,000–$2,000 for the second unit's venting and gas piping, plus the cost of the unit itself",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/best-tankless-gas-water-heaters.mdx,228,"**Result:** Annual gas cost: $215. Comparable tank would cost: $350/year. Install cost (new construction discount): $2,800. Payback: 5.9 years. IRA credit: $480.",PRICING_RANGE_NOT_A_CREDIT,"OK — pricing range / savings amount, no credit-claim verb"
content/tankless-water-heaters/best-tankless-gas-water-heaters.mdx,245,"- **Condensing vs non-condensing:** Condensing saves $50–$200/year and qualified for the federal 25C credit (30% up to $2,000) through Dec 31, 2025 (now expired under the OBBBA); for 2026 installs, IRA HEAR (income-qualified, up to $1,750 for water heaters) + state/utility rebates remain. The $400–$",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/best-tankless-gas-water-heaters.mdx,257,"answer: ""Almost always, yes. The $400–$800 condensing premium is offset by cheaper PVC venting (saves $200–$500 vs stainless) and annual energy savings of $50–$200. The 30% federal 25C tax credit that previously knocked $400–$750 off qualifying condensing units (UEF ≥ 0.95) expired Dec 31, 2025 unde",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/best-tankless-gas-water-heaters.mdx,281,"answer: ""Indoor models require venting pipes routed through a wall or roof — PVC for condensing, stainless steel for non-condensing. Outdoor models are weather-sealed and exhaust directly to open air, eliminating venting entirely. Outdoor models include freeze prevention heaters and typically cost $",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/tankless-water-heater-breaker-size.mdx,121,"Count the empty breaker slots in your panel. A 36 kW unit needs 8 slots. A 27 kW unit needs 6 slots. If your panel is full, you need a sub-panel ($300–$600) or main panel upgrade ($1,500–$3,000).",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/tankless-water-heater-breaker-size.mdx,177,"**Process:** Four runs of #6 AWG through floor joists and wall cavities. Required drilling multiple joists and using nail plates. Total time: 6 hours. Cost: $1,200 (labor $700, wire/materials $500).",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/tankless-water-heater-breaker-size.mdx,185,"**Cost:** Panel upgrade: $2,200. Tankless wiring: $600. Total electrical: $2,800. This is why checking panel capacity before purchasing is critical.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/tankless-water-heater-breaker-size.mdx,196,"- **Budget $300–$600 for standard wiring** or $1,500–$3,000 if a panel upgrade is needed",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/tankless-water-heater-propane-usage.mdx,105,"The payback on a propane tankless is often faster than for natural gas. A $2,000 premium over a propane tank, with $530–$870 in annual savings, pays back in **2.3–3.8 years**.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/tankless-water-heater-propane-usage.mdx,169,"**Measured usage:** Occupied months: 25 gallons/month. Empty months: 0 gallons. Annual: 100 gallons. At $3.00/gallon: **$300/year.** Previous tank: 300 gallons ($900) — standby pilot and losses ran all year. **Annual savings: 200 gallons ($600).** Payback on the $1,200 tankless premium: **2.0 years.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/tankless-water-heater-propane-usage.mdx,202,"answer: ""It depends on local rates. At $2.80/gallon propane and $0.167/kWh electricity, a propane condensing tankless costs roughly $1,100–$1,400/year while electric costs $600–$900/year for the same family. Electric is cheaper to operate in most cases. However, propane tankless delivers 2–3x more f",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/tankless-vs-tank-water-heater.mdx,46,"[""Unit cost"", ""$500–$1,000"", ""$1,200–$2,500"", ""$400–$700"", ""$350–$900"", ""$1,200–$2,200""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/tankless-vs-tank-water-heater.mdx,48,"[""Total installed"", ""$1,300–$2,500"", ""$2,700–$6,000"", ""$800–$1,500"", ""$1,150–$3,400"", ""$2,000–$3,700""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/tankless-vs-tank-water-heater.mdx,49,"[""Annual energy cost"", ""$300–$450"", ""$180–$350"", ""$400–$600"", ""$300–$500"", ""$120–$250""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/tankless-vs-tank-water-heater.mdx,54,"[""IRA tax credit"", ""No"", ""Yes (UEF 0.95+)"", ""No"", ""Yes"", ""Yes (COP 2.0+)""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/tankless-vs-tank-water-heater.mdx,94,"[""Initial unit + install"", ""$2,000"", ""$3,800"", ""$1,200"", ""$1,800""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/tankless-vs-tank-water-heater.mdx,95,"[""IRA tax credit"", ""$0"", ""-$525"", ""$0"", ""-$165""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/tankless-vs-tank-water-heater.mdx,96,"[""2nd unit + install (year 10)"", ""$2,000"", ""$0"", ""$1,200"", ""$0""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/tankless-vs-tank-water-heater.mdx,98,"[""Annual maintenance x 20 years"", ""$800"", ""$3,000"", ""$600"", ""$800""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/tankless-vs-tank-water-heater.mdx,113,"[""Energy prices rise 3% per year"", ""Tankless saves additional $800–$1,200 (wider gap)""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/tankless-vs-tank-water-heater.mdx,117,"[""IRA tax credits expire in 2032"", ""No impact if purchased before expiration""],",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/tankless-vs-tank-water-heater.mdx,188,"**Reality:** Tankless maintenance is less forgiving than tank maintenance. Skipping descaling in hard water areas can destroy a $2,000 unit in 5–7 years.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/tankless-water-heaters/tankless-vs-tank-water-heater.mdx,198,"**10-year comparison:** Tank: $1,800 + $3,300 energy + $500 maintenance = **$5,600.** Tankless: $3,400 + $2,250 energy + $1,500 maintenance - $450 tax credit = **$6,700.**",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
